index,user,path,rating
4458,38,295,2.186279
4459,33,37,2.196245
4460,7,144,3.8150055
4461,45,346,3.4460711
4462,45,41,2.839591
4463,14,238,4.02125
4464,31,196,1.5983511
4465,32,146,1.6250199
4466,34,307,1.0971962
4467,31,64,4.8840756
4468,3,358,2.3284028
4469,2,35,3.0533402
4470,45,66,2.4503438
4471,1,309,4.034131
4472,6,285,1.3746643
4473,18,198,1.5241051
4474,4,259,2.7387424
4475,15,161,3.790167
4476,44,191,4.1657143
4477,6,296,4.09067
4478,38,234,0.1405786
4479,26,117,0.8673123
4480,21,405,2.5510476
4481,7,327,2.272343
4482,1,341,1.3525288
4483,32,237,4.8159847
4484,35,60,0.6554954
4485,31,429,0.80368966
4486,21,228,4.299776
4487,21,309,1.8963859
4488,17,427,0.26741046
4489,26,292,3.915338
4490,22,331,4.3183384
4491,19,4,1.5881008
4492,20,32,3.2903981
4493,12,323,2.6566322
4494,48,326,1.1080076
4495,47,341,2.111945
4496,50,138,3.0572402
4497,37,225,0.36948198
4498,23,277,2.4549494
4499,26,101,0.91992885
4500,1,212,0.30633393
4501,30,75,1.0139554
4502,11,115,3.3155146
4503,6,6,0.39067876
4504,28,332,3.8112743
4505,28,412,2.4267373
4506,11,401,3.268811
4507,48,248,2.529319
4508,1,41,3.7291915
4509,12,57,2.666195
4510,41,73,4.3961945
4511,12,422,4.2395763
4512,39,179,0.29459566
4513,44,383,0.39244685
4514,14,268,3.1396937
4515,27,25,1.9114904
4516,17,52,4.6267257
4517,26,212,4.649957
4518,46,402,1.5108266
4519,5,341,0.29803887
4520,26,251,1.1853521
4521,34,109,2.072633
4522,24,353,0.16635706
4523,2,202,4.6991076
4524,25,189,1.6142159
4525,12,387,0.56921756
4526,17,361,0.36888653
4527,31,70,2.8745587
4528,10,195,3.0816512
4529,26,431,0.85793275
4530,40,381,0.1385275
4531,23,301,2.130434
4532,37,308,3.7838497
4533,22,180,1.1501275
4534,47,416,4.4245763
4535,47,126,3.0997736
4536,49,307,4.5769057
4537,27,224,4.707381
4538,47,110,4.2778845
4539,46,197,4.629299
4540,6,229,2.9635262
4541,34,190,1.7624279
4542,1,286,3.3115988
4543,22,271,1.6849959
4544,15,53,2.0366237
4545,12,268,3.60902
4546,37,212,0.4957457
4547,10,147,2.3001351
4548,34,170,3.6093054
4549,39,30,0.24107738
4550,22,89,4.2609925
4551,7,251,2.0576782
4552,19,97,2.1143723
4553,22,54,1.2197087
4554,18,260,1.8340294
4555,2,335,0.61638796
4556,32,36,0.5858791
4557,22,308,4.064343
4558,46,404,3.6163993
4559,10,221,0.21958998
4560,19,154,2.5689666
4561,20,3,2.5896678
4562,47,165,2.5341752
4563,34,309,4.548234
4564,9,98,4.0299864
4565,9,250,0.8541379
4566,12,302,0.9344086
4567,20,389,4.635282
4568,43,172,4.5452037
4569,12,419,3.531474
4570,9,90,4.3336625
4571,41,87,3.6373167
4572,23,226,2.5609977
4573,3,171,4.1970954
4574,29,281,2.5831866
4575,28,158,4.1997066
4576,36,144,1.3532133
4577,1,328,2.7221954
4578,22,188,2.9794576
4579,14,89,1.7960875
4580,17,286,2.1472201
4581,35,49,0.49199378
4582,30,254,3.0756848
4583,32,293,0.45077884
4584,4,40,2.6974084
4585,3,161,3.5523124
4586,45,46,0.872808
4587,33,428,1.3564026
4588,34,157,2.6802857
4589,28,58,4.430915
4590,9,38,1.6961279
4591,43,316,4.2782836
4592,9,260,4.9045916
4593,17,116,2.1058428
4594,25,387,0.21575937
4595,1,146,2.360844
4596,49,370,2.7319965
4597,13,363,4.8453393
4598,25,132,2.4737961
4599,3,96,1.9946221
4600,36,234,3.4027739
4601,30,164,4.6417737
4602,23,200,0.67808694
4603,17,387,3.8655615
4604,46,332,2.5677748
4605,50,359,1.1734127
4606,29,80,4.4793816
4607,9,353,4.4404564
4608,15,56,0.41588312
4609,26,308,2.0002062
4610,19,7,1.2983135
4611,35,191,4.539699
4612,36,20,4.1664906
4613,20,243,2.6258678
4614,3,128,4.678075
4615,10,382,0.572518
4616,5,285,2.3908103
4617,18,363,1.003737
4618,37,252,3.3507214
4619,17,223,3.2474391
4620,16,165,4.469791
4621,32,318,0.98499566
4622,29,227,1.3263602
4623,41,79,3.0129724
4624,47,40,4.7118373
4625,39,52,2.8210933
4626,7,311,3.6545837
4627,18,3,1.2604792
4628,16,36,4.0979366
4629,11,218,1.3396198
4630,8,392,0.8494715
4631,4,35,4.854424
4632,31,155,0.32819903
4633,25,199,3.4457614
4634,34,435,3.7439404
4635,34,34,3.3816736
4636,32,75,3.5992994
4637,6,168,1.9473076
4638,29,377,3.2473197
4639,36,421,4.6288476
4640,15,3,1.2225509
4641,17,432,3.493669
4642,50,351,4.368519
4643,43,407,0.25872916
4644,21,346,0.6271922
4645,34,379,1.0831214
4646,29,50,1.6569666
4647,18,100,4.9524617
4648,24,209,0.3804492
4649,32,18,3.4341037
4650,21,289,3.2702081
4651,4,15,2.6645217
4652,1,144,0.5277048
4653,35,211,2.5928664
4654,15,377,0.77517796
4655,24,199,3.65604
4656,5,6,2.4006543
4657,9,392,4.62849
4658,25,48,4.5016866
4659,4,32,4.234258
4660,26,251,2.3584611
4661,33,245,4.205484
4662,48,56,4.3234286
4663,43,139,0.8284597
4664,50,412,2.8953326
4665,34,412,3.4018867
4666,27,417,4.061337
4667,46,43,4.343005
4668,20,316,4.1691475
4669,34,382,4.244003
4670,50,315,3.4877985
4671,36,184,3.9876597
4672,11,92,3.0311453
4673,2,54,0.6248085
4674,3,31,3.8021908
4675,26,56,1.0289929
4676,10,336,1.6422789
4677,20,202,2.8114884
4678,7,193,1.3383135
4679,30,281,1.1351489
4680,19,26,4.624735
4681,25,158,1.4006569
4682,24,287,4.3407474
4683,28,22,4.5263963
4684,42,27,0.98218197
4685,3,337,4.690945
4686,49,312,0.39397407
4687,39,33,3.4655766
4688,20,186,0.6806745
4689,43,238,3.3789911
4690,47,55,0.89075977
4691,39,106,1.4616171
4692,16,91,1.5159955
4693,37,289,4.908555
4694,22,416,3.7828207
4695,21,350,0.7207052
4696,14,323,2.673374
4697,43,358,0.5541793
4698,40,135,1.984707
4699,31,7,4.7768826
4700,21,204,3.115004
4701,26,352,1.1620811
4702,19,389,1.0625536
4703,43,199,2.6809902
4704,49,162,2.6140127
4705,23,284,2.199929
4706,24,229,1.6700546
4707,34,81,0.8877878
4708,47,3,4.465194
4709,24,251,4.46173
4710,15,187,4.534817
4711,13,235,0.57004154
4712,45,99,0.90056336
4713,9,205,1.4749869
4714,6,243,3.3684127
4715,27,94,2.5033705
4716,29,13,3.0903316
4717,26,365,4.34484
4718,39,396,0.42480183
4719,34,107,0.4699452
4720,46,241,1.5868534
4721,6,247,3.5781083
4722,25,294,3.5999837
4723,28,385,3.3568683
4724,29,336,0.64009404
4725,28,52,4.3801374
4726,39,148,4.1936746
4727,2,388,2.901512
4728,44,161,4.8974843
4729,4,326,3.208054
4730,11,237,3.288947
4731,1,252,1.1102438
4732,32,260,4.7438855
4733,46,50,4.4648204
4734,44,279,0.51416844
4735,26,170,4.9744573
4736,32,24,4.9939637
4737,21,288,3.257462
4738,42,187,0.6747897
4739,39,248,3.8863423
4740,38,353,1.0287821
4741,14,112,3.8176155
4742,47,344,1.8372668
4743,29,194,4.5172315
4744,12,426,2.3796253
4745,50,74,1.5732274
4746,43,34,3.2728953
4747,26,161,1.4132774
4748,48,204,0.51531774
4749,43,187,1.4780939
4750,44,110,2.5558803
4751,39,237,3.652427
4752,37,100,2.525344
4753,24,297,1.6740402
4754,24,362,1.4294947
4755,15,281,2.432776
4756,47,185,3.8383965
4757,13,309,0.8235457
4758,1,92,4.6003766
4759,40,133,1.238414
4760,1,312,2.1474493
4761,5,291,4.306835
4762,44,435,4.4840136
4763,36,369,1.2406332
4764,7,76,2.5298758
4765,25,37,1.1230822
4766,4,424,1.0108768
4767,5,356,1.0859805
4768,47,309,0.13741255
4769,16,193,1.7301787
4770,32,401,2.1387403
4771,34,352,1.8958067
4772,23,89,4.4353075
4773,24,355,4.4275208
4774,30,288,3.1811018
4775,15,83,4.649764
4776,27,363,4.871279
4777,6,101,3.500046
4778,46,377,3.9379745
4779,28,204,4.544605
4780,14,111,4.339706
4781,25,223,4.9278893
4782,39,45,2.920314
4783,19,56,1.4600466
4784,27,319,4.34621
4785,35,288,1.8390806
4786,44,410,2.5272462
4787,32,375,1.6804161
4788,29,61,2.927414
4789,15,323,1.4398975
4790,26,246,3.2405188
4791,29,60,3.8737285
4792,36,194,0.14850406
4793,35,14,0.7589563
4794,10,11,0.96520853
4795,21,310,2.4207704
4796,29,74,0.9697959
4797,38,321,3.3612404
4798,41,413,3.8222067
4799,13,85,3.0956442
4800,43,131,1.8007956
4801,17,328,3.232728
4802,31,412,1.8968985
4803,1,189,0.5014273
4804,26,273,4.2277412
4805,27,19,4.9259243
4806,45,135,4.65993
4807,11,270,0.8567047
4808,35,29,2.8382208
4809,48,160,1.6463813
4810,14,63,1.9407103
4811,4,18,1.5704142
4812,47,292,1.6420081
4813,35,139,2.6813693
4814,27,354,2.6656194
4815,50,155,2.2364697
4816,46,39,3.1038826
4817,14,78,2.565008
4818,47,320,4.9085445
4819,8,349,2.047932
4820,4,7,3.104816
4821,47,367,0.85909885
4822,47,236,3.5367901
4823,30,21,3.5603182
4824,20,175,2.882074
4825,18,119,0.8547941
4826,1,111,3.8781366
4827,6,112,0.22012012
4828,47,213,2.9950275
4829,22,230,4.011927
4830,5,122,4.7574306
4831,28,157,1.6992126
4832,40,17,2.9454527
4833,13,131,3.0603323
4834,38,70,0.7559597
4835,2,315,1.1646807
4836,50,80,2.209915
4837,17,102,2.4933028
4838,26,359,3.6270907
4839,3,94,2.835528
4840,23,124,0.5870434
4841,21,362,4.8191905
4842,6,335,0.23600243
4843,38,139,4.1499667
4844,6,381,1.8285502
4845,37,60,1.5649107
4846,13,242,4.175902
4847,14,101,2.910606
4848,32,130,1.2241113
4849,2,356,0.54047793
4850,47,176,4.1743555
4851,8,379,2.3152304
4852,17,33,0.220411
4853,33,279,1.9984137
4854,45,396,1.1473643
4855,19,406,4.2750354
4856,42,328,1.0654765
4857,7,423,4.856287
4858,33,30,3.1295462
4859,11,199,1.3756014
4860,14,18,4.074112
4861,8,431,4.9901137
4862,29,153,3.5727482
4863,6,115,3.6499128
4864,22,321,3.2654307
4865,19,144,0.38481522
4866,45,423,1.3819991
4867,47,238,4.754838
4868,38,152,3.751728
4869,48,294,0.9285952
4870,15,316,2.1615093
4871,9,306,2.2797148
4872,11,120,3.506962
4873,44,388,2.1480746
4874,25,131,1.4365585
4875,30,63,1.6005242
4876,1,169,2.7642217
4877,40,25,1.5546722
4878,9,254,2.9530954
4879,7,375,3.9909296
4880,17,372,4.93996
4881,48,101,2.6544325
4882,48,273,1.5693557
4883,31,222,4.6481447
4884,21,259,1.443504
4885,39,302,4.0703864
4886,19,159,0.8844105
4887,14,374,2.2993782
4888,6,392,4.399039
4889,4,259,3.9343734
4890,1,301,0.85989606
4891,46,415,3.9163184
4892,28,21,3.6580226
4893,43,283,3.2750955
4894,39,260,2.2225616
4895,35,59,3.5015988
4896,6,357,0.5720115
4897,5,327,0.7129175
4898,42,237,1.1385641
4899,9,105,4.7564588
4900,12,4,3.8215253
4901,15,133,1.3574191
4902,33,375,4.150452
4903,37,318,0.39139202
4904,23,56,2.354358
4905,1,147,4.0868206
4906,21,274,1.4761388
4907,21,68,2.353031
4908,15,99,2.1270556
4909,32,245,1.5436838
4910,21,244,3.9439497
4911,16,76,2.185712
4912,28,155,0.51714367
4913,26,141,3.6455083
4914,1,225,4.6355057
4915,22,413,1.8513451
4916,26,374,3.974694
4917,33,78,2.9700093
4918,36,111,0.47705758
4919,44,389,4.7327867
4920,43,274,0.20689878
4921,1,345,1.589976
4922,37,377,4.8870234
4923,14,341,1.9834937
4924,49,276,1.2923498
4925,38,15,3.8715274
4926,2,396,3.7502186
4927,8,15,3.6007814
4928,39,397,1.407125
4929,23,383,2.051905
4930,35,141,0.45267326
4931,33,3,0.59078205
4932,34,370,0.7389232
4933,15,179,2.5593011
4934,14,379,0.25681663
4935,47,57,2.3737848
4936,23,302,1.2926121
4937,15,185,3.7646837
4938,50,385,3.2609522
4939,3,289,0.6556989
4940,7,386,2.5129251
4941,3,319,3.8437672
4942,11,296,2.3042924
4943,47,413,3.6822011
4944,5,244,3.2788703
4945,29,218,4.5074964
4946,39,285,0.654251
4947,28,158,0.94649506
4948,30,56,4.4819803
4949,28,318,3.036276
4950,14,130,4.5683165
4951,10,325,2.0897071
4952,1,258,1.7856966
4953,1,416,4.6888995
4954,48,149,3.8156655
4955,34,12,1.5051677
4956,4,43,1.3385503
4957,31,375,0.3240606
4958,30,17,4.595669
4959,21,224,0.8191716
4960,23,338,2.2949367
4961,25,119,3.0783677
4962,44,380,0.71040887
4963,8,59,0.90104586
4964,14,22,4.7417035
4965,46,368,1.8383873
4966,21,15,4.3640785
4967,24,84,3.2830389
4968,48,96,0.8895479
4969,43,388,2.085895
4970,44,384,4.942228
4971,32,138,1.595915
4972,36,413,1.3808862
4973,16,405,3.199228
4974,39,24,3.7859051
4975,39,150,4.6358323
4976,11,318,1.9866202
4977,50,86,4.4860754
4978,37,311,4.0041866
4979,40,400,0.96330315
4980,15,194,3.311828
4981,24,359,2.2434363
4982,30,425,1.7563018
4983,19,58,0.76793784
4984,30,171,0.14535996
4985,32,109,2.5634086
4986,12,387,0.3286825
4987,40,108,4.1245275
4988,42,349,0.44227102
4989,33,248,0.57518584
4990,49,421,0.30704483
4991,8,8,3.940482
4992,44,127,1.4207292
4993,15,399,2.107794
4994,44,342,4.516109
4995,13,62,1.9384739
4996,35,60,3.877888
4997,22,338,0.16858625
4998,37,386,1.6271417
